D480201,SV364,U5300,C7223,100,,2,BAA00022,,18CTT1A,5,,2
D480201,SV364,U5300,C7223,100,,2,CSC00002,,18CTT1,9,,3
D480201,SV364,U5300,C7223,100,,2,CSC10002,,18CTT1,3.5,,4
D480201,SV364,U5300,C7223,100,,2,MTH00004,,18CTT1,9,,3
D480201,SV364,U5300,C7223,100,,2,MTH00030,,18CTT1,7.5,,3
D480201,SV364,U5300,C7223,100,,2,MTH00082,,18CTT1A,9,,1
D480201,SV364,U5300,C7223,100,,2,MTH00083,,18CTT1A,8,,1
D480201,SV364,U5300,C7223,100,,2,PHY00001,,18CTT1,8.5,,3
D480201,SV364,U5300,C7223,100,,3,BAA00002,,HE-LT4,7,,3
D480201,SV364,U5300,C7223,100,,3,BAA00003,,HE-LT4,8,,2
D480201,SV364,U5300,C7223,100,,3,MTH00041,,HE-LT1,8.5,,3
D480201,SV364,U5300,C7223,100,,3,PHY00002,,HE-LT3,10,,3
D480201,SV364,U5300,C7223,100,,1,BAA00005,,18_3,3.5,,2
D480201,SV364,U5300,C7223,100,,1,BAA00013,,18C7_1,6.5,,3
D480201,SV364,U5300,C7223,100,,1,CSC10001,,19CTT4,5,,4
D480201,SV364,U5300,C7223,100,,1,CSC10003,,18CTT1,7.5,,4
D480201,SV364,U5300,C7223,100,,1,CSC10004,,18CTT1,7,,4
D480201,SV364,U5300,C7223,100,,1,MTH00040,,18CTT1,8,,3
D480201,SV364,U5300,C7223,100,,1,MTH00085,,18CTT1A,7.5,,1
D480201,SV364,U5300,C7223,100,,2,BAA00014,,18C6_1,6,,3
D480201,SV364,U5300,C7223,100,,2,CSC10005,,18_1,6.5,,4
D480201,SV364,U5300,C7223,100,,2,CSC10006,,18_1,7.5,,4
D480201,SV364,U5300,C7223,100,,2,CSC10008,,18_1,6.5,,4
D480201,SV7450,A6280,D2487,100,,1,BAA00004,,18CTT1,7.5,,3
D480201,SV7450,A6280,D2487,100,,1,BAA00021,,18CTT1A,8,,2
D480201,SV7450,A6280,D2487,100,,1,BAA00030,,1,6.5,,4
D480201,SV7450,A6280,D2487,100,,1,CSC00001,,18CTT1,8,,3
D480201,SV7450,A6280,D2487,100,,1,CSC10001,,18CTT1,8.5,,4
D480201,SV7450,A6280,D2487,100,,1,MTH00003,,18CTT1,7.5,,3
D480201,SV7450,A6280,D2487,100,,1,MTH00041,,18CTT1,5,,3
D480201,SV7450,A6280,D2487,100,,1,MTH00081,,18CTT1A,9,,1
D480201,SV7450,A6280,D2487,100,,1,MTH00086,,18CTT1A,8,,1
D480201,SV7450,A6280,D2487,100,,2,BAA00011,,18S7_1,6,,3
D480201,SV7450,A6280,D2487,100,,2,BAA00022,,18CTT1A,7,,2
D480201,SV7450,A6280,D2487,100,,2,CSC00002,,18CTT1,7.5,,3
D480201,SV7450,A6280,D2487,100,,2,CSC10002,,18CTT1,7,,4
D480201,SV7450,A6280,D2487,100,,2,MTH00004,,18CTT1,10,,3
D480201,SV7450,A6280,D2487,100,,2,MTH00030,,18CTT1,8.5,,3
D480201,SV7450,A6280,D2487,100,,2,MTH00082,,18CTT1A,6,,1
D480201,SV7450,A6280,D2487,100,,2,MTH00083,,18CTT1A,10,,1
D480201,SV7450,A6280,D2487,100,,2,PHY00001,,18CTT1,7,,3
D480201,SV7450,A6280,D2487,100,,3,BAA00002,,HE-LT3,7,,3
D480201,SV7450,A6280,D2487,100,,3,BAA00003,,HE-LT10,7.5,,2
D480201,SV7450,A6280,D2487,100,,3,PHY00002,,HE-LT2,6.5,,3
D480201,SV7450,A6280,D2487,100,,1,BAA00005,,18_3,5.5,,2
D480201,SV7450,A6280,D2487,100,,1,CSC10003,,18CTT1,8,,4
D480201,SV7450,A6280,D2487,100,,1,CSC10004,,18CTT1,10,,4
D480201,SV7450,A6280,D2487,100,,1,ENV00001,,18HDH1,6,,2
D480201,SV7450,A6280,D2487,100,,1,MTH00040,,18CTT1,8.5,,3
D480201,SV7450,A6280,D2487,100,,1,MTH00085,,18CTT1A,9,,1
D480201,SV7450,A6280,D2487,100,,2,BAA00012,,19S5_1,5.5,,3
D480201,SV7450,A6280,D2487,100,,2,CSC10005,,18_1,7.5,,4
D480201,SV7450,A6280,D2487,100,,2,CSC10006,,18_1,7.5,,4
D480201,SV7450,A6280,D2487,100,,2,CSC10008,,18_2,6.5,,4
D480201,SV3392,T8196,V6858,TN,,1,BAA00004,,18CTT1,7.5,,3
D480201,SV3392,T8196,V6858,TN,,1,BAA00021,,18CTT1A,5,,2
D480201,SV3392,T8196,V6858,TN,,1,BAA00030,,1,7,,4
D480201,SV3392,T8196,V6858,TN,,1,CSC00001,,18CTT1TN,8.5,,3
D480201,SV3392,T8196,V6858,TN,,1,CSC10001,,18CTT1TN,9.5,,4
D480201,SV3392,T8196,V6858,TN,,1,MTH00003,,18CTT1,10,,3
D480201,SV3392,T8196,V6858,TN,,1,MTH00041,,18CTT1,8,,3
D480201,SV3392,T8196,V6858,TN,,1,MTH00081,,18CTT1TN,9.5,,1
D480201,SV3392,T8196,V6858,TN,,1,MTH00086,,18CTT1TN,8,,1
D480201,SV3392,T8196,V6858,TN,,2,BAA00011,,18S5_1,6.5,,3
D480201,SV3392,T8196,V6858,TN,,2,BAA00022,,18CTT1TN,7,,2
D480201,SV3392,T8196,V6858,TN,,2,CSC00002,,18CTT1TN,8,,3
D480201,SV3392,T8196,V6858,TN,,2,CSC10002,,18CTT1TN,9,,4
D480201,SV3392,T8196,V6858,TN,,2,CSC10101,,18CTT1TN,8.5,,3
D480201,SV3392,T8196,V6858,TN,,2,MTH00004,,18CTT1,10,,3
D480201,SV3392,T8196,V6858,TN,,2,MTH00030,,18CTT1,10,,3
D480201,SV3392,T8196,V6858,TN,,2,MTH00082,,18CTT1TN,10,,1
D480201,SV3392,T8196,V6858,TN,,2,MTH00083,,18CTT1TN,10,,1
D480201,SV3392,T8196,V6858,TN,,2,PHY00001,,18CTT3,9.5,,3
D480201,SV3392,T8196,V6858,TN,,3,BAA00002,,HE-LT7,8,,3
D480201,SV3392,T8196,V6858,TN,,3,BAA00003,,HE-LT3,7,,2
D480201,SV3392,T8196,V6858,TN,,3,BAA00006,,HE-LT2,7,,2
D480201,SV3392,T8196,V6858,TN,,3,PHY00002,,HE-LT3,10,,3
D480201,SV3392,T8196,V6858,TN,,1,CSC10003,,18CTT1TN,9,,4
D480201,SV3392,T8196,V6858,TN,,1,CSC10004,,18CTT1TN,7,,4
D480201,SV3392,T8196,V6858,TN,,1,ENV00003,,18CSH1,7.5,,2
D480201,SV3392,T8196,V6858,TN,,1,MTH00040,,18CTT1,8.5,,3
D480201,SV3392,T8196,V6858,TN,,1,MTH00085,,18CTT1TN1,9,,1
D480201,SV3392,T8196,V6858,TN,,2,CSC10005,,18TN,8.5,,4
D480201,SV3392,T8196,V6858,TN,,2,CSC10006,,18TN,8.5,,4
D480201,SV3392,T8196,V6858,TN,,2,CSC10008,,18TN,9,,4
D480201,SV7186,S9842,V6329,TN,,1,BAA00004,,18CTT1,8,,3
D480201,SV7186,S9842,V6329,TN,,1,BAA00011,,BLM,9.5,,3
D480201,SV7186,S9842,V6329,TN,,1,BAA00012,,BLM,NULL,M,3
D480201,SV7186,S9842,V6329,TN,,1,BAA00013,,BLM,NULL,M,3
D480201,SV7186,S9842,V6329,TN,,1,BAA00014,,BLM,NULL,M,3
D480201,SV7186,S9842,V6329,TN,,1,BAA00021,,18CTT1A,6,,2
D480201,SV7186,S9842,V6329,TN,,1,BAA00030,,1,9,,4
D480201,SV7186,S9842,V6329,TN,,1,BAA00100,,BLM,NULL,M,0
D480201,SV7186,S9842,V6329,TN,,1,CSC00001,,18CTT1,10,,3
D480201,SV7186,S9842,V6329,TN,,1,CSC10001,,18CTT1,9,,4
D480201,SV7186,S9842,V6329,TN,,1,MTH00003,,18CTT1,10,,3
D480201,SV7186,S9842,V6329,TN,,1,MTH00041,,18CTT1,8.5,,3
D480201,SV7186,S9842,V6329,TN,,1,MTH00081,,18CTT1A,10,,1
D480201,SV7186,S9842,V6329,TN,,1,MTH00086,,18CTT1A,9.5,,1
D480201,SV7186,S9842,V6329,TN,,2,BAA00022,,18CTT1A,6,,2
D480201,SV7186,S9842,V6329,TN,,2,CSC00002,,18CTT1,9,,3
D480201,SV7186,S9842,V6329,TN,,2,CSC10002,,18CTT1,8.5,,4
D480201,SV7186,S9842,V6329,TN,,2,MTH00004,,18CTT1,10,,3
D480201,SV7186,S9842,V6329,TN,,2,MTH00030,,18CTT1,9,,3
D480201,SV7186,S9842,V6329,TN,,2,MTH00082,,18CTT1A,9,,1
D480201,SV7186,S9842,V6329,TN,,2,MTH00083,,18CTT1A,10,,1
D480201,SV7186,S9842,V6329,TN,,2,PHY00001,,18CTT1,7,,3
D480201,SV7186,S9842,V6329,TN,,3,BAA00002,,HE-LT3,7,,3
D480201,SV7186,S9842,V6329,TN,,3,BAA00003,,HE-LT10,8,,2
D480201,SV7186,S9842,V6329,TN,,3,BAA00005,,HE-LT1,8,,2
D480201,SV7186,S9842,V6329,TN,,3,PHY00002,,HE-LT1,9,,3
D480201,SV7186,S9842,V6329,TN,,1,CSC10003,,18CTT1,10,,4
D480201,SV7186,S9842,V6329,TN,,1,CSC10004,,18CTT1,8,,4
D480201,SV7186,S9842,V6329,TN,,1,ENV00001,,18HDH1,8.5,,2
D480201,SV7186,S9842,V6329,TN,,1,MTH00040,,18CTT1,9.5,,3
D480201,SV7186,S9842,V6329,TN,,1,MTH00085,,18CTT1A,10,,1
D480201,SV7186,S9842,V6329,TN,,2,CSC10005,,18TN,9,,4
D480201,SV7186,S9842,V6329,TN,,2,CSC10006,,18TN,8.5,,4
D480201,SV7186,S9842,V6329,TN,,2,CSC10008,,18TN,8.5,,4
D480201,SV4200,K7964,V4675,100,,1,BAA00004,,18CTT1,7,,3
D480201,SV4200,K7964,V4675,100,,1,BAA00011,,BLM,8,,3
D480201,SV4200,K7964,V4675,100,,1,BAA00012,,18C6_5,8.5,,3
D480201,SV4200,K7964,V4675,100,,1,BAA00021,,18CTT1A,6,,2
D480201,SV4200,K7964,V4675,100,,1,BAA00030,,1,8,,4
D480201,SV4200,K7964,V4675,100,,1,CSC00001,,18CTT1,8,,3
D480201,SV4200,K7964,V4675,100,,1,CSC10001,,18CTT1,8,,4
D480201,SV4200,K7964,V4675,100,,1,MTH00003,,18CTT1,8.5,,3
D480201,SV4200,K7964,V4675,100,,1,MTH00041,,18CTT1,6,,3
D480201,SV4200,K7964,V4675,100,,1,MTH00081,,18CTT1A,8,,1
D480201,SV4200,K7964,V4675,100,,1,MTH00086,,18CTT1A,8.5,,1
D480201,SV4200,K7964,V4675,100,,2,BAA00013,,18S7_2,9,,3
D480201,SV4200,K7964,V4675,100,,2,BAA00022,,18CTT1A,6,,2
D480201,SV4200,K7964,V4675,100,,2,CSC00002,,18CTT1,8,,3
D480201,SV4200,K7964,V4675,100,,2,CSC10002,,18CTT1,10,,4
D480201,SV4200,K7964,V4675,100,,2,MTH00004,,18CTT1,9.5,,3
D480201,SV4200,K7964,V4675,100,,2,MTH00030,,18CTT1,9,,3
D480201,SV4200,K7964,V4675,100,,2,MTH00082,,18CTT1A,6.5,,1
D480201,SV4200,K7964,V4675,100,,2,MTH00083,,18CTT1A,8.5,,1
D480201,SV4200,K7964,V4675,100,,2,PHY00001,,18CTT1,7.5,,3
D480201,SV4200,K7964,V4675,100,,1,BAA00005,,18_4,6.5,,2
D480201,SV4200,K7964,V4675,100,,1,BAA00014,,18C2_1,7.5,,3
D480201,SV4200,K7964,V4675,100,,1,CSC10003,,18CTT1,9,,4
D480201,SV4200,K7964,V4675,100,,1,CSC10004,,18CTT1,7.5,,4
D480201,SV4200,K7964,V4675,100,,1,MTH00040,,18CTT1,8,,3
D480201,SV4200,K7964,V4675,100,,1,MTH00085,,18CTT1A,7.5,,1
D480201,SV4200,K7964,V4675,100,,1,PHY00002,,18CTT1,8,,3
D480201,SV4200,K7964,V4675,100,,2,CSC10005,,18_1,7,,4
D480201,SV4200,K7964,V4675,100,,2,CSC10006,,18_1,8.5,,4
D480201,SV4200,K7964,V4675,100,,2,CSC10008,,18_1,6,,4
D480201,SV411,M9090,V2942,100,,1,BAA00004,,18CTT1,7,,3
D480201,SV411,M9090,V2942,100,,1,BAA00011,,18C6_1,8,,3
D480201,SV411,M9090,V2942,100,,1,BAA00021,,18CTT1A,5,,2
D480201,SV411,M9090,V2942,100,,1,BAA00030,,1,8,,4
D480201,SV411,M9090,V2942,100,,1,CSC00001,,18CTT1,8.5,,3
D480201,SV411,M9090,V2942,100,,1,CSC10001,,18CTT1,7.5,,4
D480201,SV411,M9090,V2942,100,,1,MTH00003,,18CTT1,9,,3
D480201,SV411,M9090,V2942,100,,1,MTH00041,,18CTT1,8,,3
D480201,SV411,M9090,V2942,100,,1,MTH00081,,18CTT1A,9,,1
D480201,SV411,M9090,V2942,100,,1,MTH00086,,18CTT1A,8.5,,1
D480201,SV411,M9090,V2942,100,,2,BAA00022,,18CTT1A,5,,2
D480201,SV411,M9090,V2942,100,,2,CSC00002,,18CTT1,9,,3
D480201,SV411,M9090,V2942,100,,2,CSC10002,,18CTT1,6.5,,4
D480201,SV411,M9090,V2942,100,,2,MTH00004,,18CTT1,10,,3
D480201,SV411,M9090,V2942,100,,2,MTH00030,,18CTT1,9,,3
D480201,SV411,M9090,V2942,100,,2,MTH00082,,18CTT1A,8.5,,1
D480201,SV411,M9090,V2942,100,,2,MTH00083,,18CTT1A,10,,1
D480201,SV411,M9090,V2942,100,,2,PHY00001,,18CTT1,7,,3
D480201,SV411,M9090,V2942,100,,3,BAA00002,,HE-LT3,6.5,,3
D480201,SV411,M9090,V2942,100,,3,BAA00003,,HE-LT3,7,,2
D480201,SV411,M9090,V2942,100,,1,BAA00005,,18_3,3,,2
D480201,SV411,M9090,V2942,100,,1,CSC10003,,18CTT1,8.5,,4
D480201,SV411,M9090,V2942,100,,1,CSC10004,,18CTT1,6,,4
D480201,SV411,M9090,V2942,100,,1,MTH00040,,18CTT1,8,,3
D480201,SV411,M9090,V2942,100,,1,MTH00085,,18CTT1A,7.5,,1
D480201,SV411,M9090,V2942,100,,1,PHY00002,,18CTT1,2.5,,3
D480201,SV411,M9090,V2942,100,,2,CSC10005,,18_5,6.5,,4
D480201,SV411,M9090,V2942,100,,2,CSC10006,,18_1,7.5,,4
D480201,SV411,M9090,V2942,100,,2,CSC10008,,18_4,5,,4
D480201,SV6232,M9090,E3167,TN,,1,BAA00004,,18CTT1,7,,3
D480201,SV6232,M9090,E3167,TN,,1,BAA00011,,BLM,9,,3
D480201,SV6232,M9090,E3167,TN,,1,BAA00012,,BLM,NULL,M,3
D480201,SV6232,M9090,E3167,TN,,1,BAA00013,,BLM,NULL,M,3
D480201,SV6232,M9090,E3167,TN,,1,BAA00014,,BLM,NULL,M,3
D480201,SV6232,M9090,E3167,TN,,1,BAA00021,,18CTT1A,5,,2
D480201,SV6232,M9090,E3167,TN,,1,BAA00030,,1,7.5,,4
D480201,SV6232,M9090,E3167,TN,,1,BAA00100,,BLM,NULL,M,0
D480201,SV6232,M9090,E3167,TN,,1,CSC00001,,18CTT1,9.5,,3
D480201,SV6232,M9090,E3167,TN,,1,CSC10001,,18CTT1,7.5,,4
D480201,SV6232,M9090,E3167,TN,,1,MTH00003,,18CTT1,7,,3
D480201,SV6232,M9090,E3167,TN,,1,MTH00041,,18CTT1,8,,3
D480201,SV6232,M9090,E3167,TN,,1,MTH00081,,18CTT1A,8.5,,1
D480201,SV6232,M9090,E3167,TN,,1,MTH00086,,18CTT1A,9.5,,1
D480201,SV6232,M9090,E3167,TN,,2,BAA00022,,18CTT1A,6,,2
D480201,SV6232,M9090,E3167,TN,,2,CSC00002,,18CTT1,8.5,,3
D480201,SV6232,M9090,E3167,TN,,2,CSC10002,,18CTT1,7.5,,4
D480201,SV6232,M9090,E3167,TN,,2,MTH00004,,18CTT1,9.5,,3
D480201,SV6232,M9090,E3167,TN,,2,MTH00030,,18CTT1,8.5,,3
D480201,SV6232,M9090,E3167,TN,,2,MTH00082,,18CTT1A,7.5,,1
D480201,SV6232,M9090,E3167,TN,,2,MTH00083,,18CTT1A,10,,1
D480201,SV6232,M9090,E3167,TN,,2,PHY00001,,18CTT1,6.5,,3
D480201,SV6232,M9090,E3167,TN,,3,BAA00002,,HE-LT5,8,,3
D480201,SV6232,M9090,E3167,TN,,3,BAA00003,,HE-LT4,7.5,,2
D480201,SV6232,M9090,E3167,TN,,3,BAA00005,,HE-LT1,6,,2
D480201,SV6232,M9090,E3167,TN,,1,BIO00002,,18HL1,6,,3
D480201,SV6232,M9090,E3167,TN,,1,CSC10003,,18CTT1,10,,4
D480201,SV6232,M9090,E3167,TN,,1,CSC10004,,18CTT1,9,,4
D480201,SV6232,M9090,E3167,TN,,1,MTH00040,,18CTT1,9,,3
D480201,SV6232,M9090,E3167,TN,,1,MTH00085,,18CTT1A,8.5,,1
D480201,SV6232,M9090,E3167,TN,,2,CSC10005,,18TN,9,,4
D480201,SV6232,M9090,E3167,TN,,2,CSC10006,,18TN,7.5,,4
D480201,SV6232,M9090,E3167,TN,,2,CSC10008,,18TN,9,,4
D480201,SV1367,O2036,E9466,TN,,1,BAA00004,,18CTT1,8,,3
D480201,SV1367,O2036,E9466,TN,,1,BAA00011,,BLM,8,,3
D480201,SV1367,O2036,E9466,TN,,1,BAA00012,,18C6_5,7.5,,3
D480201,SV1367,O2036,E9466,TN,,1,BAA00021,,18CTT1A,9,,2
D480201,SV1367,O2036,E9466,TN,,1,BAA00030,,1,8.5,,4
D480201,SV1367,O2036,E9466,TN,,1,CSC00001,,18CTT1,9.5,,3
D480201,SV1367,O2036,E9466,TN,,1,CSC10001,,18CTT1,6.5,,4
D480201,SV1367,O2036,E9466,TN,,1,MTH00003,,18CTT1,6,,3
D480201,SV1367,O2036,E9466,TN,,1,MTH00041,,18CTT1,6.5,,3
D480201,SV1367,O2036,E9466,TN,,1,MTH00081,,18CTT1A,9.5,,1
D480201,SV1367,O2036,E9466,TN,,1,MTH00086,,18CTT1A,8.5,,1
D480201,SV1367,O2036,E9466,TN,,2,BAA00013,,18S7_1,7,,3
D480201,SV1367,O2036,E9466,TN,,2,BAA00022,,18CTT1A,8,,2
D480201,SV1367,O2036,E9466,TN,,2,CSC00002,,18CTT1,9,,3
D480201,SV1367,O2036,E9466,TN,,2,CSC10002,,18CTT1,8,,4
D480201,SV1367,O2036,E9466,TN,,2,MTH00004,,18CTT1,9.5,,3
D480201,SV1367,O2036,E9466,TN,,2,MTH00030,,18CTT1,9.5,,3
D480201,SV1367,O2036,E9466,TN,,2,MTH00082,,18CTT1A,9.5,,1
D480201,SV1367,O2036,E9466,TN,,2,MTH00083,,18CTT1A,9.5,,1
D480201,SV1367,O2036,E9466,TN,,2,PHY00001,,18CTT1,7.5,,3
D480201,SV1367,O2036,E9466,TN,,3,BAA00002,,HE-LT3,6,,3
D480201,SV1367,O2036,E9466,TN,,3,BAA00003,,HE-LT10,8,,2
D480201,SV1367,O2036,E9466,TN,,3,BAA00005,,HE-LT1,6.5,,2
D480201,SV7477,M210,L9426,TN,,2,MTH00082,,18CTT1A,8.5,,1
D480201,SV7477,M210,L9426,TN,,2,MTH00083,,18CTT1A,10,,1
D480201,SV7477,M210,L9426,TN,,2,PHY00001,,18CTT1,7.5,,3
D480201,SV7477,M210,L9426,TN,,3,BAA00002,,HE-LT1,8.5,,3
D480201,SV7477,M210,L9426,TN,,3,BAA00003,,HE-LT1,7,,2
D480201,SV7477,M210,L9426,TN,,3,BAA00006,,HE-LT2,7.5,,2
D480201,SV7477,M210,L9426,TN,,1,CSC10003,,18CTT1,10,,4
D480201,SV7477,M210,L9426,TN,,1,CSC10004,,18CTT1,8.5,,4
D480201,SV7477,M210,L9426,TN,,1,MTH00040,,18CTT1,8.5,,3
D480201,SV7477,M210,L9426,TN,,1,MTH00085,,18CTT1A,9,,1
D480201,SV7477,M210,L9426,TN,,1,PHY00002,,18CTT1,8,,3
D480201,SV7477,M210,L9426,TN,,2,BAA00013,,BLM,NULL,M,3
D480201,SV7477,M210,L9426,TN,,2,BAA00014,,BLM,NULL,M,3
D480201,SV7477,M210,L9426,TN,,2,BAA00100,,BLM,NULL,M,0
D480201,SV7477,M210,L9426,TN,,2,CSC10005,,18TN,7.5,,4
D480201,SV7477,M210,L9426,TN,,2,CSC10006,,18TN,7.5,,4
D480201,SV7477,M210,L9426,TN,,2,CSC10008,,18TN,8.5,,4
D480201,SV1261,M400,L506,100,,1,BAA00004,,18CTT1,7.5,,3
D480201,SV1261,M400,L506,100,,1,BAA00011,,18C6_1,7.5,,3
D480201,SV1261,M400,L506,100,,1,BAA00021,,18CTT1A,5,,2
D480201,SV1261,M400,L506,100,,1,BAA00030,,1,8,,4
D480201,SV1261,M400,L506,100,,1,CSC00001,,18CTT1,7.5,,3
D480201,SV1261,M400,L506,100,,1,CSC10001,,18CTT1,8,,4
D480201,SV1261,M400,L506,100,,1,MTH00003,,18CTT1,6.5,,3
D480201,SV1261,M400,L506,100,,1,MTH00041,,18CTT1,8,,3
D480201,SV1261,M400,L506,100,,1,MTH00081,,18CTT1A,9.5,,1
D480201,SV1261,M400,L506,100,,1,MTH00086,,18CTT1A,9,,1
D480201,SV1261,M400,L506,100,,2,BAA00022,,18CTT1A,7,,2
D480201,SV1261,M400,L506,100,,2,CSC00002,,18CTT1,8.5,,3
D480201,SV1261,M400,L506,100,,2,CSC10002,,18CTT1,5,,4
D480201,SV1261,M400,L506,100,,2,MTH00004,,18CTT1,10,,3
D480201,SV1261,M400,L506,100,,2,MTH00030,,18CTT1,8,,3
D480201,SV1261,M400,L506,100,,2,MTH00082,,18CTT1A,7.5,,1
D480201,SV1261,M400,L506,100,,2,MTH00083,,18CTT1A,10,,1
D480201,SV1261,M400,L506,100,,2,PHY00001,,18CTT1,7,,3
D480201,SV1261,M400,L506,100,,3,BAA00002,,HE-LT3,7,,3
